"/Users/melkebir/Projects/CSO-new/data/gent/test1_6g.xml",6,6,238.07,238.07,234.000,234.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_6g.xml",4,7,294.54,294.54,291.000,291.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_6g.xml",5,7,241.44,241.44,238.000,238.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_6g.xml",6,7,220.81,220.81,219.000,219.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_6g.xml",4,8,303.71,303.71,300.000,300.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_6g.xml",5,8,244.88,244.88,241.000,241.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_3g.xml",2,2,133.20,133.20,129.000,129.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_3g.xml",3,3,145.96,145.96,142.000,142.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_3g.xml",3,4,175.09,175.09,171.000,171.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_4g.xml",2,2,133.20,133.20,129.000,129.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_4g.xml",3,3,145.96,145.96,142.000,142.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_4g.xml",3,4,175.09,175.09,171.000,171.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_4g.xml",4,4,120.31,120.31,118.000,118.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_4g.xml",4,5,126.60,126.60,124.000,124.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_4g.xml",4,6,197.69,197.69,192.000,192.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_4g.xml",4,7,275.98,275.98,271.000,271.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_4g.xml",4,8,369.37,369.37,346.000,346.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",5,10,240.07,240.07,223.000,223.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",5,11,322.36,322.36,303.000,303.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",5,12,406.52,406.52,383.000,383.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",2,2,133.20,133.20,129.000,129.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",3,3,145.96,145.96,142.000,142.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",3,4,175.09,175.09,171.000,171.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",4,4,120.31,120.31,118.000,118.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",4,5,126.60,126.60,124.000,124.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",5,5,126.60,126.60,124.000,124.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",4,6,197.69,197.69,192.000,192.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",5,6,131.91,131.91,128.000,128.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",4,7,275.98,275.98,271.000,271.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",5,7,136.55,136.55,134.000,134.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",4,8,369.37,369.37,346.000,346.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",5,8,147.98,147.98,144.000,144.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom1_5g.xml",5,9,164.59,164.59,150.000,150.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_3g.xml",3,3,455.78,455.78,369.000,369.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_3g.xml",3,4,430.21,430.21,337.000,337.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_4g.xml",3,3,455.78,455.78,369.000,369.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_4g.xml",3,4,430.21,430.21,337.000,337.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_4g.xml",4,4,370.24,370.24,364.000,364.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_4g.xml",4,5,365.17,365.17,270.000,270.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_4g.xml",4,6,379.03,379.03,281.000,281.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_4g.xml",4,7,476.29,476.29,469.000,469.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_4g.xml",4,8,562.11,562.11,551.000,551.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",3,3,455.78,455.78,369.000,369.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",3,4,430.21,430.21,337.000,337.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",4,4,370.24,370.24,364.000,364.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",4,5,365.17,365.17,270.000,270.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",5,5,264.62,264.62,260.000,260.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",4,6,379.03,379.03,281.000,281.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",5,6,274.51,274.51,270.000,270.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",4,7,476.29,476.29,469.000,469.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",5,7,283.00,283.00,277.000,277.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",4,8,562.11,562.11,551.000,551.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",5,8,290.48,290.48,286.000,286.000
"/Users/melkebir/Projects/CSO-new/data/gent/test1_hom2_5g.xml",5,9,335.08,335.08,330.000,330.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_4g.xml",2,2,4462.24,4462.24,4232.000,4232.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_4g.xml",3,3,4533.71,4533.71,4367.000,4367.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_4g.xml",3,4,5160.25,5160.25,2804.000,2804.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_4g.xml",4,4,4790.85,4790.85,4673.000,4673.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_4g.xml",4,5,5123.66,5123.66,5054.000,5054.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_4g.xml",4,6,5281.21,5281.21,5253.000,5253.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_4g.xml",4,7,5590.04,5590.04,5578.000,5578.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_4g.xml",4,8,5994.70,5994.70,5930.000,5930.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",2,2,4462.24,4462.24,4232.000,4232.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",3,3,4533.71,4533.71,4367.000,4367.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",3,4,5160.25,5160.25,2804.000,2804.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",4,4,4790.85,4790.85,4673.000,4673.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",4,5,5123.66,5123.66,5054.000,5054.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",5,5,4982.81,4982.81,4912.000,4912.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",4,6,5281.21,5281.21,5253.000,5253.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",5,6,5223.79,5223.79,5180.000,5180.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",4,7,5590.04,5590.04,5578.000,5578.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",5,7,5428.66,5428.66,5378.000,5378.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_5g.xml",4,8,5994.70,5994.70,5930.000,5930.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",2,2,4462.24,4462.24,4232.000,4232.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",3,3,4533.71,4533.71,4367.000,4367.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",3,4,5160.25,5160.25,2804.000,2804.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",4,4,4790.85,4790.85,4673.000,4673.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",4,5,5123.66,5123.66,5054.000,5054.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",5,5,4982.81,4982.81,4912.000,4912.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",4,6,5281.21,5281.21,5253.000,5253.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",5,6,5223.79,5223.79,5180.000,5180.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",6,6,5135.20,5135.20,5107.000,5107.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",4,7,5590.04,5590.04,5578.000,5578.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",5,7,5428.66,5428.66,5378.000,5378.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",6,7,5301.37,5301.37,5272.000,5272.000
"/Users/melkebir/Projects/CSO-new/data/gent/test2_6g.xml",4,8,5994.70,5994.70,5930.000,5930.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_4g.xml",2,2,171.75,171.75,111.000,111.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_4g.xml",3,3,197.98,197.98,195.000,195.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_4g.xml",3,4,197.66,197.66,194.000,194.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_4g.xml",4,4,162.35,162.35,159.000,159.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_4g.xml",4,5,159.68,159.68,157.000,157.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_4g.xml",4,6,166.72,166.72,164.000,164.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_4g.xml",4,7,172.80,172.80,172.000,172.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_4g.xml",4,8,188.03,188.03,186.000,186.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",2,2,171.75,171.75,111.000,111.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",3,3,197.98,197.98,195.000,195.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",3,4,197.66,197.66,194.000,194.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",4,4,162.35,162.35,159.000,159.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",4,5,159.68,159.68,157.000,157.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",5,5,158.92,158.92,156.000,156.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",4,6,166.72,166.72,164.000,164.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",5,6,165.93,165.93,163.000,163.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",4,7,172.80,172.80,172.000,172.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",5,7,172.80,172.80,172.000,172.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",4,8,188.03,188.03,186.000,186.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",5,8,178.20,178.20,178.000,178.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_5g.xml",5,9,183.07,183.07,181.000,181.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",2,2,171.75,171.75,111.000,111.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",3,3,197.98,197.98,195.000,195.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",3,4,197.66,197.66,194.000,194.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",4,4,162.35,162.35,159.000,159.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",4,5,159.68,159.68,157.000,157.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",5,5,158.92,158.92,156.000,156.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",4,6,166.72,166.72,164.000,164.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",5,6,165.93,165.93,163.000,163.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",6,6,165.93,165.93,163.000,163.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",4,7,172.80,172.80,172.000,172.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",5,7,172.80,172.80,172.000,172.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",6,7,172.00,172.00,171.000,171.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",4,8,188.03,188.03,186.000,186.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",5,8,178.20,178.20,178.000,178.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",6,8,177.38,177.38,177.000,177.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",5,9,183.07,183.07,181.000,181.000
"/Users/melkebir/Projects/CSO-new/data/gent/test3_6g.xml",6,9,183.07,183.07,181.000,181.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_4g.xml",1,1,712.21,712.21,703.000,703.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_4g.xml",2,2,196.31,196.31,194.000,194.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_4g.xml",3,3,210.73,210.73,208.000,208.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_4g.xml",3,4,338.84,338.84,335.000,335.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_4g.xml",4,4,199.76,199.76,200.000,200.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_4g.xml",4,5,210.17,210.17,209.000,209.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_4g.xml",4,6,372.11,372.11,372.000,372.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_4g.xml",4,7,550.84,550.84,546.000,546.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_4g.xml",4,8,742.35,742.35,732.000,732.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",5,10,438.73,438.73,422.000,422.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",5,11,623.20,623.20,613.000,613.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",1,1,712.21,712.21,703.000,703.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",2,2,196.31,196.31,194.000,194.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",3,3,210.73,210.73,208.000,208.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",3,4,338.84,338.84,335.000,335.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",4,4,199.76,199.76,200.000,200.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",4,5,210.17,210.17,209.000,209.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",5,5,210.17,210.17,209.000,209.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",4,6,372.11,372.11,372.000,372.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",5,6,219.48,219.48,219.000,219.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",4,7,550.84,550.84,546.000,546.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",5,7,228.31,228.31,228.000,228.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",4,8,742.35,742.35,732.000,732.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",5,8,242.35,242.35,241.000,241.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_5g.xml",5,9,260.62,260.62,247.000,247.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",5,10,438.73,438.73,422.000,422.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",6,10,255.87,255.87,253.000,253.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",5,11,623.20,623.20,613.000,613.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",6,11,261.76,261.76,258.000,258.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",1,1,712.21,712.21,703.000,703.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",2,2,196.31,196.31,194.000,194.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",3,3,210.73,210.73,208.000,208.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",3,4,338.84,338.84,335.000,335.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",4,4,199.76,199.76,200.000,200.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",4,5,210.17,210.17,209.000,209.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",5,5,210.17,210.17,209.000,209.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",4,6,372.11,372.11,372.000,372.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",5,6,219.48,219.48,219.000,219.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",6,6,219.48,219.48,219.000,219.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",4,7,550.84,550.84,546.000,546.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",5,7,228.31,228.31,228.000,228.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",6,7,228.31,228.31,228.000,228.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",4,8,742.35,742.35,732.000,732.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",5,8,242.35,242.35,241.000,241.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",6,8,236.06,236.06,234.000,234.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",5,9,260.62,260.62,247.000,247.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4_6g.xml",6,9,242.99,242.99,240.000,240.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_4g.xml",1,1,1640.80,1640.80,1582.000,1582.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_4g.xml",2,2,167.46,167.46,161.000,161.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_4g.xml",3,3,185.80,185.80,181.000,181.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_4g.xml",3,4,269.74,269.74,263.000,263.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_4g.xml",4,4,165.95,165.95,162.000,162.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_4g.xml",4,5,175.22,175.22,170.000,170.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_4g.xml",4,6,301.36,301.36,294.000,294.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_4g.xml",4,7,435.60,435.60,426.000,426.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_4g.xml",4,8,585.98,585.98,560.000,560.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",5,10,353.50,353.50,337.000,337.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",5,11,495.40,495.40,474.000,474.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",1,1,1640.80,1640.80,1582.000,1582.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",2,2,167.46,167.46,161.000,161.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",3,3,185.80,185.80,181.000,181.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",3,4,269.74,269.74,263.000,263.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",4,4,165.95,165.95,162.000,162.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",4,5,175.22,175.22,170.000,170.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",5,5,175.22,175.22,170.000,170.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",4,6,301.36,301.36,294.000,294.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",5,6,182.94,182.94,178.000,178.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",4,7,435.60,435.60,426.000,426.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",5,7,189.60,189.60,186.000,186.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",4,8,585.98,585.98,560.000,560.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",5,8,201.76,201.76,198.000,198.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_5g.xml",5,9,218.39,218.39,203.000,203.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",5,10,353.50,353.50,337.000,337.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",6,10,212.19,212.19,209.000,209.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",5,11,495.40,495.40,474.000,474.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",6,11,216.78,216.78,213.000,213.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",1,1,1640.80,1640.80,1582.000,1582.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",2,2,167.46,167.46,161.000,161.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",3,3,185.80,185.80,181.000,181.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",3,4,269.74,269.74,263.000,263.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",4,4,165.95,165.95,162.000,162.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",4,5,175.22,175.22,170.000,170.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",5,5,175.22,175.22,170.000,170.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",4,6,301.36,301.36,294.000,294.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",5,6,182.94,182.94,178.000,178.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",6,6,182.94,182.94,178.000,178.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",4,7,435.60,435.60,426.000,426.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",5,7,189.60,189.60,186.000,186.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",6,7,189.60,189.60,186.000,186.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",4,8,585.98,585.98,560.000,560.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",5,8,201.76,201.76,198.000,198.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",6,8,195.47,195.47,191.000,191.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",5,9,218.39,218.39,203.000,203.000
"/Users/melkebir/Projects/CSO-new/data/gent/test4b_6g.xml",6,9,200.76,200.76,196.000,196.000
"/Users/melkebir/Projects/CSO-new/data/gent/test5_4g.xml",1,1,57.41,57.41,56.000,56.000
"/Users/melkebir/Projects/CSO-new/data/gent/test5_4g.xml",2,2,52.34,52.34,52.000,52.000
"/Users/melkebir/Projects/CSO-new/data/gent/test5_4g.xml",3,3,59.15,59.15,59.000,59.000
"/Users/melkebir/Projects/CSO-new/data/gent/test5_4g.xml",3,4,77.97,77.97,77.000,77.000
"/Users/melkebir/Projects/CSO-new/data/gent/test5_4g.xml",4,4,64.27,64.27,63.000,63.000
"/Users/melkebir/Projects/CSO-new/data/gent/test5_4g.xml",4,5,82.91,82.91,83.000,83.000
"/Users/melkebir/Projects/CSO-new/data/gent/test5_4g.xml",4,6,87.14,87.14,86.000,86.000
"/Users/melkebir/Projects/CSO-new/data/gent/test5_4g.xml",4,7,106.46,106.46,106.000,106.000
"/Users/melkebir/Projects/CSO-new/data/gent/test5_4g.xml",4,8,126.25,126.25,124.000,124.000
